accession_id,6dc4e6bf-a8f6-4280-af19-5ed501969f01,86e3408b-76a3-4834-b85e-4d2a07677304,a44df6fa-36a7-4500-90fd-d62baf48ef52,3abbb570-87ad-44c5-b66d-141f63b0ca8b,a4fc56a4-2493-451a-9b30-5aa38258bcce,be8e6554-07ae-4ec2-8be0-8598556467c9,d68e848a-5464-4471-88bd-3faf7e088d91,f3a7612e-35c3-43be-8f96-795874f8225c,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,0f40e7fd-789f-49f7-a797-76bbe3c84f47,e83d4619-5e2b-4da7-8c05-93611ea76c85,f424bcaa-7212-4abc-8110-cff56b85c85a,86b5eaae-717c-4806-be60-7ffcab935908,265fa10b-9393-4c95-99a0-df47069deaac,ff79f645-81f1-4a3b-ae72-adc169f30143,ed76d786-d744-4067-b288-5fe2dc06a310,52fed7ff-b663-4fc1-a294-57776659175a,8f6d8863-21b1-4469-b233-21bb7c9b954c,41cd380c-ab97-451e-80b7-3d9653a1e909,e351b00e-5462-4be5-a57c-162a9b7b996e,ddde9a13-c70c-464c-8066-65a88ab92dc7,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,8ecef704-ed0f-4700-a34e-46a174033332,02fc7dd7-7e17-4930-8424-52173c33b29b,e896f815-d8df-42cc-bdf6-04deb50f6c1a,37fb952c-2a89-4903-98b9-6f6d36743218,85236a1e-2adb-459b-b868-b9486d9a285e,557f6cb1-95e3-4c8c-b253-538a415b0d07,d0982681-8799-412d-a868-81078e4a6560,0f7a5400-3b1d-42d3-b47a-2979084bf616,7e975ee3-173d-4315-aacf-c201122d9868,81ec1c9c-36c0-48e8-929a-8273d1d3febe,eaf6af76-2b28-4128-9371-a3d928d72370,8334ded1-3815-4766-8861-6fa8313fab6b,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,aef6b437-1da5-4f69-970b-977cdc9cd5c5,3be37b85-90eb-4f47-909a-8be730172d92,0895e2a3-5571-4ee2-b715-a424d0c9fec4,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,f4987886-cc3e-4423-84ae-84911abcd473,d7438c8a-6e39-4139-92e7-2aa05bae5d40,91b36078-362b-4909-ac90-1b2d1ea4a545,415d3af2-fc41-43d5-b185-6a09946b9e84,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,585f73db-7dc1-49d8-a601-f8d33b318a95,646eb67c-2e86-4f89-867f-78c31eff5fe0,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,aafbf8fb-290d-408e-b104-241b7d492895,3d4b6861-2763-451d-ae0a-6a5adfc591ec,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,a576843f-a9f7-47cf-a52f-7f01066fa160,54fb48bb-ab47-4870-beb0-5713d15d8b58,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f
MIMAT0000692,9785.944626,13479.706384,7532.545658,6331.2691669999995,8978.929089,7684.626404,9357.855358,6816.115106,4490.056149999999,11846.331794,4777.242748,12335.86047,9665.217962,11619.539846,7132.635087,17439.335739000002,12179.769908,5381.11509,9389.436478,6350.735769,6678.151055,3256.053777,3804.7181180000002,4148.465169,5484.699903999999,9734.390014,9242.173273,6138.51464,4744.197729,7398.8585809999995,8002.0039130000005,7239.637447,4107.87028,12747.794527,31573.304127,9712.250248999999,6823.032122,6040.850005,4001.671898,11338.955242,9957.644963,5927.879105000001,2799.505687,4540.023738,10104.276673,12294.427282999999,3709.196106,11089.341245000001,9637.960381,8295.059150000001,6319.246314,3232.8926619999997,7199.645158,4023.0097469999996,4090.5123110000004,5949.960902
MIMAT0000693,1904.777592,10611.484322,4194.5994009999995,1942.852492,2855.926402,5661.018707,5395.885284,11157.7543,5583.030346,5461.8627830000005,3220.353982,9541.695169999999,6110.700757,9191.763082000001,7080.516578,11294.219482,11432.792691999999,5925.404745,2655.114195,7559.307284,8290.211007,6464.364831,4563.679683,5083.382524,6574.997317,7849.524303,3935.444714,4963.631754999999,5244.496085,4328.322668,5689.941879999999,7436.937167,4910.628322,3014.1756290000003,12148.85475,3649.898657,2959.432674,6300.856355,6201.129087,3390.2708549999998,2941.768414,4159.19504,2612.239122,1912.3776110000001,2724.547368,2718.4908060000002,3914.4153029999998,2561.1233270000002,5758.042977,6054.279748999999,5963.27707,3409.210302,4364.173852,4164.560091,4722.538262,5843.985734
MIMAT0000703,82.36066699999999,162.782534,72.297161,93.07411499999999,110.613928,119.129181,226.932667,109.833134,128.005988,370.56886099999997,162.046068,208.308687,187.78945099999999,148.727799,128.667568,187.253366,230.74165399999998,150.113659,93.71820199999999,133.990186,93.84132699999999,136.961939,212.244966,73.051947,148.598833,130.88373099999998,250.11937500000002,172.754412,198.172165,77.96357499999999,260.40924,123.561439,145.076755,119.197521,228.81989399999998,90.597065,184.96454200000002,211.658061,144.014282,200.759144,344.010077,155.609889,212.292972,153.176685,136.67548499999998,335.74604700000003,128.96650699999998,217.06580200000002,197.510128,154.734127,115.663597,142.90585099999998,227.592154,199.981857,149.718803,237.206098
MIMAT0000705,2.246199,8.123502,3.410244,6.6879599999999995,2.504466,11.648185999999999,5.610971,11.306352,6.154134,15.263708000000001,7.479049,9.000992,3.531084,11.070354,15.201231,8.743347,12.167169000000001,14.296539000000001,2.818592,8.644529,32.844465,8.95176,15.691263000000001,5.165289,3.149495,5.599304,24.487211,3.822,6.595269,3.072456,9.920352,5.97878,2.637759,15.216705000000001,7.133474,9.488204,34.739533,10.744062,1.480867,6.8887920000000005,11.574168,11.640108999999999,6.9038379999999995,4.6619,10.456048000000001,9.565413999999999,2.652266,17.086813,42.704890999999996,16.373982,5.281442,4.025517,13.831568,2.629419,2.8826720000000003,8.913798
MIMAT0000707,5.241133,10.623042,27.281947,4.45864,1.252233,30.179393,16.832917,8.075965,2.461654,29.679428,11.841826999999999,34.718114,33.063783,16.36487,6.514812,154.465811,26.072502999999998,7.658860000000001,14.092961,42.890159000000004,6.702953000000001,4.774272,25.601533,25.826444000000002,6.585307,5.599304,112.81608299999999,22.549801,19.785809,28.804276,35.961276,9.300324,8.79253,5.072235,27.985168,1.224284,3.755625,62.852773,1.480866,11.809361,14.789217,1.225274,59.545592,47.61797,42.571052,0.0,16.245138,15.821123,24.911188,4.093495,3.6970099999999997,23.347999,4.715308,13.731406999999999,8.107516,11.389853
MIMAT0000710,60.6474,54.677433,96.16886600000001,60.748973,60.107191,81.007842,64.837904,59.762146,113.236066,156.028995,123.404314,347.824074,48.793157,123.21785200000001,96.636401,100.54850099999999,102.986389,74.035649,30.299869,78.13323600000001,121.993726,53.412172,505.423811,69.362454,30.922303,167.97912,58.594398999999996,105.10500800000001,60.613671,99.854827,109.123872,77.724131,84.408293,72.279349,82.858045,47.134957,86.37938,217.030093,97.366984,38.380424,64.300949,34.920329,283.920279,58.939726,66.470593,67.914441,26.854209,84.16837100000001,250.891243,80.232511,153.16184,100.637924,57.526745999999996,200.712252,66.301466,120.83149900000001
MIMAT0000715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000720,2.246199,3.7493090000000002,8.866632,1.11466,1.252233,8.471408,2.4937650000000002,1.615193,7.384962,6.78387,3.7395249999999995,7.072208,1.28403,4.813198,4.343209,5.828898,8.256294,5.105905999999999,1.409296,3.6573010000000004,8.043542,2.387136,4.955136,2.213695,0.8589530000000001,5.599304,2.62363,2.6754000000000002,27.009199,1.536228,5.580197999999999,7.971707,4.396265,0.0,7.133475,0.918213,7.511251,4.297625,3.7021669999999998,7.872908,2.572037,4.901099,13.807673,2.9969360000000003,0.0,0.956541,5.967601,1.26569,1.779371,2.4560969999999998,0.528144,2.012758,4.4009540000000005,1.16863,6.486012,7.428166
MIMAT0000721,0.0,6.873733,10.23073,5.5733,2.504466,11.648185999999999,4.9875300000000005,6.460772,8.615788,5.935887,10.595319,13.501489,4.1731,5.775838,7.600616,23.315593,9.559917,10.211814,2.113944,5.6521930000000005,4.6920660000000005,4.47588,3.303424,8.116881999999999,2.004224,10.498695,1.749086,6.4974,67.523004,5.376798,4.340154,7.971707,3.517012,3.804177,1.646187,5.203209,12.205782,14.504486,2.961734,3.936454,3.215046,9.189559,8.629798000000001,1.6649639999999999,1.493722,6.695789,7.293734,3.79707,7.117482,5.730892999999999,6.337731,0.805104,4.4009540000000005,5.112759,10.089353000000001,9.40901
MIMAT0000722,0.748733,6.561292,8.184585,6.68796,7.513398,6.353555999999999,5.610972,1.615193,13.539095,2.543951,4.986033,10.286849,6.420152,6.257156999999999,2.171605,21.129756,8.690834,5.105907,7.046481,6.317155,4.6920660000000005,3.8790959999999997,4.955135,14.02007,7.157941,9.798782,0.0,6.4974,274.174804,2.304342,3.10011,3.985852,8.79253,12.680588,0.548729,4.591067000000001,28.167189,9.132454000000001,13.327801000000001,0.0,4.501066,4.901099,0.86298,1.6649639999999999,8.215468,10.521955,4.641468,3.164225,3.558742,7.368290999999999,5.809587,3.220414,4.0866,10.663751999999999,13.152193,6.437743
MIMAT0000723,0.0,0.0,0.0,0.0,0.0,0.529463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643009,0.0,0.0,0.332993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000724,0.0,4.061752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96264,0.0,0.728612,1.303625,0.0,0.0,0.0,0.670295,1.193568,0.0,28.040141,0.0,0.0,2.6236289999999998,0.3822,0.0,0.0,0.0,0.664309,0.0,0.0,0.0,0.306071,0.0,0.0,0.370217,0.984113,0.643009,0.612637,0.0,0.332993,0.0,0.0,0.994599,0.0,0.889685,0.0,0.0,0.0,0.628708,0.146079,0.540501,0.495211
MIMAT0000726,0.0,0.312442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623254,0.0,0.0,0.48132,0.0,0.0,0.434542,0.0,0.0,0.0,0.0,0.0,0.0,2.213695,0.0,0.0,0.0,0.3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818699,0.0,0.0,0.314354,0.0,0.0,0.0
MIMAT0000727,23.210733,44.991718,12.958926,30.653151,13.357153,48.181135000000005,36.783042,27.458283,18.462402,52.574988,23.060401,46.933747000000004,26.322623,42.356137,38.003079,37.887841,33.894254,35.230756,15.502258999999999,28.92592,11.395019,39.98453,13.213695000000001,29.515938,19.755914,20.297477,62.092572999999994,77.968805,13.818661,17.282566,42.781518000000005,46.501617,19.343567,36.773704,29.631353,23.261408,20.655938,43.513458,24.434301,42.316877999999996,31.507464000000002,30.631868,14.670652,28.304387,18.671514000000002,31.565868000000002,33.484878,70.245785,46.263633999999996,35.204060999999996,25.350925,8.856137,61.927699000000004,41.924612,14.053028,38.131251999999996
MIMAT0000728,11957.271286,10790.513868,80457.872922,43469.513211000005,42567.99626,12851.656106,21178.927676,63719.369881,22321.04394,21625.279411,77175.063355,14028.69002,7355.247238,73902.314235,29638.601572,20408.430919,20177.510293,10191.389812,62948.33237999999,16340.15287,25745.368260000003,1949.395098,183142.629442,1774.645807,5606.671197,12111.294565,23866.285832,7998.2999740000005,15888.948207000001,40970.819346000004,6820.862006,19275.584527,9303.376595,21458.090025,22535.192719000002,9483.615091,93080.35441499998,22408.35716,6340.700767,33470.682766000005,203313.813707,2253.892849,32050.197797999997,330619.553072,100221.966965,49939.116134,23430.131151999998,18505.650672000003,73544.942008,3377.133733,6504.624959,24023.077483,13038.767055,50151.622474,387.539287,67898.388633
MIMAT0000729,0.0,0.312442,1.364098,0.55733,0.417411,1.058926,0.0,3.230386,0.0,5.087902,0.0,2.571712,0.963023,0.0,0.542901,2.1858370000000003,0.869084,1.021181,0.704648,1.329928,0.0,0.0,0.0,0.0,0.286318,0.0,0.874543,0.3822,15.074900000000001,0.0,0.0,0.0,0.0,0.0,1.097458,0.612142,0.938906,0.537203,0.370217,0.0,0.0,0.0,0.86298,0.332993,0.0,0.0,0.9946,0.0,0.0,0.818699,0.0,0.0,0.628708,0.0,0.360334,0.495211
MIMAT0000730,0.0,0.937326,2.046147,1.11466,0.417411,6.883019,2.493765,0.0,1.230827,1.695968,1.246508,1.9287840000000003,0.9630240000000001,1.443959,0.542901,2.9144490000000003,0.434542,0.510591,0.0,1.994892,0.670295,0.596784,0.825856,0.0,0.572636,0.699913,1.749086,0.7644,12.562415000000001,1.152171,1.8600659999999998,0.0,0.0,0.0,0.548729,0.918213,1.877812,1.074406,0.740433,0.984113,1.286019,1.225274,1.72596,0.332993,0.0,0.956541,0.994599,0.632845,0.0,2.4560969999999998,0.528144,0.402552,2.2004780000000004,1.16863,3.062839,0.990422
MIMAT0000731,2.246199,39.367753,24.553752,14.49058,15.026797,73.59536,20.573567,48.455794000000004,12.308268,43.247167,11.841828,18.644913,44.620058,119.84861500000001,41.803387,45.173963,163.822229,82.715689,23.253389,68.823744,14.746494,28.347241999999998,35.511804,121.015348,48.101356,16.797912,24.48721,28.282802,36.745076000000005,12.289824,14.260506,69.088117,31.65311,95.104406,16.461864,24.485692,37.556252,109.589453,18.510834,9.841134,37.294548999999996,28.793956,39.697059,5.99387,16.430933,31.565867,51.387682,24.048105999999997,89.858211,53.21544,87.143806,77.289926,109.080771,81.95019900000001,14.413363000000002,47.04505
MIMAT0000732,66.637265,168.718944,164.373732,219.588032,136.076001,625.8253,157.730673,337.575369,105.85110599999999,394.312405,192.585521,117.65583199999999,185.221387,1125.325552,476.12429399999996,331.51860300000004,535.789942,406.430175,294.54292399999997,296.90629,154.167895,84.146551,224.632805,612.455724,203.571813,126.684253,175.78319800000003,139.120809,166.137998,142.485156,134.544774,600.535167,127.491693,1099.4069299999999,87.247872,357.797193,599.961128,734.893981,104.401098,221.42552799999999,422.457233,122.527473,203.663174,72.25943500000001,169.53735,515.575842,293.075559,445.522814,894.133682,294.73167,247.171523,359.076113,410.23171500000007,377.467582,45.041758,163.91485999999998
MIMAT0000733,76.3708,663.002962,475.38793100000004,760.755493,376.50476599999996,731.1884419999999,513.092268,305.271506,1228.365145,362.937008,622.630855,563.847898,467.708081,887.0722800000001,557.5594639999999,2440.851254,806.5094349999999,763.333055,228.30599699999996,1016.3970089999999,606.617153,604.243849,777.1303989999999,754.870128,780.501774,1049.869501,68.214375,679.9338479999999,4032.5366649999996,343.73103699999996,419.134871,1126.6677490000002,891.562599,500.88320300000004,120.171598,553.070597,2043.060122,768.200577,1134.343852,474.342686,338.22299200000003,817.258238,1179.693055,67.264545,342.062142,285.049352,1105.332482,351.22892199999995,465.305388,457.65279000000004,480.611296,390.475142,400.486746,1128.896853,1443.318099,1091.445179
MIMAT0000734,0.0,0.624884,0.682049,0.55733,0.0,2.117852,0.0,0.0,2.461654,3.3919349999999997,1.246508,0.0,0.963023,0.0,0.542901,2.185837,0.434542,2.552953,0.0,0.664964,1.34059,0.0,0.825856,0.0,0.286318,0.699913,0.0,0.7644,5.024967,0.0,0.0,1.328618,0.0,0.0,0.0,0.306071,0.938906,0.0,0.370217,0.984113,0.0,0.612637,0.86298,0.0,0.746861,0.0,0.0,0.632845,0.0,1.637398,0.0,0.0,0.9430620000000001,1.314709,0.360334,0.0
MIMAT0000735,0.0,0.0,0.0,0.0,0.0,0.0,0.623441,0.0,0.0,1.695967,0.0,0.0,0.321008,0.0,0.0,0.728612,0.0,0.0,0.0,0.664964,0.0,0.298392,0.0,0.0,0.0,0.699913,0.0,0.3822,2.826544,0.0,0.620022,0.664309,0.0,0.0,0.0,0.0,1.877813,0.0,0.370217,0.0,0.0,0.0,0.86298,0.0,0.0,0.0,0.0,0.0,0.0,0.818699,0.0,0.0,0.0,0.292158,0.180167,0.495211
MIMAT0000736,5.2411330000000005,36.55577,11.594828,9.47461,14.191975,25.414225000000002,14.339151,9.691158999999999,18.462402,20.351608000000002,19.320877000000003,21.216625999999998,17.013403,27.916545,26.602155,28.41588,37.370588,28.593078000000002,9.865074,19.283948000000002,14.746495000000001,21.484226,27.253245000000003,30.991736,21.47382,37.095389,9.619976,17.199002,90.13535900000001,11.905768,16.740594,35.208367,21.102073999999998,13.948646,6.584745,24.791763000000003,59.151097,19.339315,24.4343,8.857021,19.933293,33.695054,30.204285,2.663943,11.949769,6.695790000000001,28.843408,15.821123,13.345279,16.373981999999998,24.294637,10.868896,21.690413,47.183447,49.185598999999996,33.674352
MIMAT0000737,5.989867,19.996316,19.779412,41.799752000000005,12.10492,25.943687999999998,31.795511,17.767124,29.539844000000002,26.287494,24.306909,40.504466,22.149526,19.252791,10.858023,54.645922999999996,28.679752999999998,29.103669,11.274370000000001,29.258404000000002,24.130627,14.322817,33.860092,24.350648,30.349665,41.99478,2.62363,24.460801000000004,248.42184099999997,11.137653,16.120572,25.243736,31.653109,22.825058,6.036016999999999,21.731051,62.906721,36.529816,27.396033000000003,33.459856,9.645141,39.821427,30.204285,1.997957,20.165235,13.39158,19.228939,18.985346999999997,18.683391,16.373981,23.766493,8.856138,12.259799,51.273655,60.71629,24.265341000000003
MIMAT0000738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728612,0.0,1.531773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328618,0.0,0.0,0.0,1.224284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818699,0.0,0.0,0.943061,0.146079,0.0,0.0
MIMAT0000750,8.9848,8.123504,17.051217,9.47461,7.095986999999999,5.29463,13.092269,9.691158000000001,7.384961,34.76733,15.581352,21.859553000000002,18.297435,17.32751,19.54444,15.300857999999998,39.543297,11.232995,10.569722,16.624094,26.811809000000004,7.4597999999999995,0.825856,10.330577,6.01267,8.398956,20.989038,9.937199999999999,13.818659,21.507192,8.680308,9.300324,12.309542,15.216704,13.71822,11.018562,15.0225,18.264908,9.625634,23.618723,16.075236,10.414835,7.766817,10.988762,13.443489999999999,19.130829,4.641468,12.656898,23.131816,8.186990999999999,10.562886,5.635725,14.145922,5.258837,7.2066799999999995,13.370697999999999
MIMAT0000751,1.497466,7.498616999999999,6.820487,2.78665,2.504466,1.588389,1.246882,4.845579000000001,0.0,1.695967,4.362778,9.000992,1.284032,2.887918,8.143515,10.929185,0.869084,1.021182,3.5232400000000004,1.329928,1.34059,1.790352,4.1292800000000005,1.475796,1.431589,2.799652,0.0,3.4398,2.198423,4.224627,8.680308,2.657236,0.879253,1.268059,2.194916,2.754639,2.816719,3.7604219999999997,2.961734,2.9523390000000003,1.286019,1.225274,1.72596,0.998979,2.987443,2.869623,0.663066,5.6956050000000005,0.889685,1.637398,1.584433,5.233173,3.457891,4.528443,4.143841,6.437743
MIMAT0000752,20.215799000000004,32.806459000000004,81.845841,35.111792,35.062526999999996,10.58926,52.369077000000004,17.767124000000003,16.000749,22.895559,26.799927,144.015882,38.520912,37.54294,14.658331,48.088412,81.693845,26.040125000000003,16.911555,29.590885,62.337454,24.468144999999996,51.203066,39.108619000000004,51.537167999999994,44.094519,22.738125,33.633603,53.704342,51.847698,114.084048,19.929265,43.962652,46.918173,37.313556,25.709977,58.212191000000004,61.241164999999995,53.681416,22.634609,82.948223,25.730769000000002,22.437468,16.64964,59.001985,131.046178,3.9784010000000003,22.149572000000003,23.131816,49.121945000000004,64.961748,61.992961,66.95736,29.507916,38.735911,37.140829000000004
MIMAT0000753,303.985732,774.8573729999999,122.08671600000001,555.65804,352.294924,187.959375,488.77805300000006,125.98506499999999,251.08866899999998,658.035325,1030.239041,3883.28541,273.819488,465.436189,218.789156,228.055656,453.227015,158.283109,200.120071,130.99785,361.959406,358.965604,1684.746031,98.878392,93.625857,152.58103400000002,428.526202,352.00622400000003,194.403439,400.955532,177.946314,282.995556,265.534423,391.830152,136.633461,161.911644,138.019227,348.107673,396.872264,316.88453300000003,499.61837199999997,264.65934,683.4798119999999,591.728194,1357.0456590000001,418.008614,90.84015900000001,148.718554,115.659083,198.943877,175.34390199999999,111.90937100000001,211.87446400000002,52.150127,251.152841,1214.257522
MIMAT0000754,5.989867,11.247929,40.240873,25.079851,6.261165,18.531205,28.054862,51.68618,49.233073000000005,37.311280999999994,22.437147,78.437221,24.07557,40.430859,10.315121,40.80229,116.891724,48.506114999999994,14.797611,45.217532000000006,34.855349000000004,19.395482,25.601533,22.874852,40.370781,34.99565,1.749086,37.837803,307.151154,5.376798,20.460726,39.858529,108.14812599999999,20.288941,16.461863,21.424981000000002,62.906722,42.439052,37.762101,15.745814,7.073104,65.55219699999999,53.504735,4.994892,9.709188,6.695789,26.191141000000002,9.492674000000001,22.242131999999998,35.204061,21.125771,17.309722,34.264564,30.968702999999998,30.628396,39.121673
MIMAT0000755,0.0,5.623964,9.548682,6.68796,3.756699,4.765167,3.740648,8.075965,4.923308,11.871771,4.362778,7.715136,3.531084,5.775837,1.6287029999999998,32.787552999999996,6.083584,4.084725,2.113944,4.987227000000001,10.724723000000001,2.387136,14.865407000000001,6.641086,2.576858,7.699043,0.0,3.8220000000000005,203.825253,2.688399,3.7201319999999996,9.300324,7.034024,6.340293,1.097458,3.672854,40.372971,6.9836409999999995,4.072383,1.968227,3.8580550000000002,6.739011,6.040858,0.998979,3.734304,6.69579,7.293735,1.898535,2.669056,10.643089,3.69701,2.817862,1.257416,4.966678999999999,8.107516,3.961688
MIMAT0000756,0.0,23.120744,23.189655000000002,2.78665,10.435276,2.647315,6.857855,32.303863,12.308269,1.695967,9.348811,30.860546000000003,11.235266,4.813197000000001,15.744133,28.41588,23.899794,12.764768,0.704648,13.964237,7.373247,8.354976,5.780991,9.59268,9.448481,9.798782000000001,1.749086,9.937201,7.8515120000000005,6.528968999999999,68.82244200000001,7.307397,12.309543,10.14447,0.548729,3.060711,5.633438,8.058048,37.021667,0.984113,1.286019,3.6758239999999995,5.177878,0.998978,14.190351999999999,4.782707,2.320734,1.26569,4.448427,34.385361,14.259895,34.619445999999996,8.173199,5.6970730000000005,6.846347,26.246186
MIMAT0000757,241.840865,2299.264287,3676.924451,2107.822182,1215.500978,1567.210565,2604.738156,5139.544612,2395.1889459999998,1708.687083,4947.391121,2369.18986,1784.160267,2795.505052,3567.403346,4811.027109,1430.5113489999999,1610.402977,1153.509006,6251.323695,5885.8621299999995,1526.2752070000001,2974.732939,941.558441,1944.955443,1707.787721,1253.220506,2716.677793,2255.2683610000004,4537.633748,2584.8717110000002,3681.599444,1517.590776,2082.152452,1426.694777,2140.355665,1782.983074,2713.9505750000003,2026.936225,1652.326492,4067.67803,1464.815929,2921.185803,1719.907774,2799.980283,3238.849356,1396.087307,1970.679032,2185.066989,2045.1103190000001,2074.0225889999997,3044.901017,1485.007367,1408.199493,3371.465686,3380.805915
MIMAT0000758,5.989865999999999,11.247927,4.774341,9.47461,7.095988,4.765167,5.610971999999999,4.845579,4.923307,11.871772,6.8557950000000005,0.642928,2.247053,2.406599,4.343209,5.828898,6.083583,5.105907,4.227889,3.6573010000000004,15.416789000000001,0.596784,6.606847,0.0,1.7179060000000002,4.199478,2.62363,3.0576,31.091985,26.499934,9.30033,3.985853,2.637759,6.340294,88.89406000000001,14.691415000000001,11.266876,3.223219,2.591516,14.761701,9.645142,0.0,0.0,1.664964,0.0,48.783614,4.6414670000000005,15.188277999999999,38.256466,2.4560969999999998,26.935358,6.4408270000000005,4.400953,0.438237,1.6215030000000001,2.476055
MIMAT0000759,201.409266,195.90144,884.617144,328.824719,671.614378,228.198565,387.780547,224.511847,114.466892,188.252374,911.197508,598.566013,208.975951,417.785535,447.893435,155.194422,299.399247,215.469264,338.231108,167.903334,536.9064520000001,88.622431,132.136944,163.813458,102.78802,255.468245,251.868462,368.823027,157.972424,791.157471,360.852803,251.108731,372.80329600000005,822.970122,97.673719,432.172487,393.40174199999996,300.833793,187.699849,332.63034799999997,347.225124,97.40934100000001,119.954159,89.575061,408.532734,1115.327333,81.225692,675.2455120000001,300.713617,194.850383,261.431418,263.67136,207.78786499999998,156.450379,167.73550699999998,209.96949
